id,styleId,size,quantity
7734,1345,9,34
7735,1345,9.5,43
7736,1345,10,23
7737,1345,10.5,56
7738,1345,11,45
7739,1345,11.5,5
7740,1345,12,2
7741,1346,7,46
7742,1346,7.5,2
7743,1346,8,37
7744,1346,8.5,58
7745,1346,9,58
7746,1346,9.5,31
7747,1346,10,10
7748,1346,10.5,16
7749,1346,11,45
7750,1346,11.5,2
7751,1346,12,21
7752,1347,7,5
7753,1347,7.5,17
7754,1347,8,38
7755,1347,8.5,7
7756,1347,9,18
7757,1347,9.5,20
7758,1347,10,5
7759,1347,10.5,50
7760,1347,11,22
7761,1347,11.5,46
7762,1347,12,40
7763,1348,XS,8
7764,1348,S,23
7765,1348,M,54
7766,1348,L,9
7767,1348,XL,0
7768,1348,XXL,14
7769,1349,XS,13
7770,1349,S,31
7771,1349,M,30
7772,1349,L,44
7773,1349,XL,42
7774,1349,XXL,7
7775,1350,XS,39
7776,1350,S,48
7777,1350,M,54
7778,1350,L,35
7779,1350,XL,58
7780,1350,XXL,40
7781,1351,XS,49
7782,1351,S,44
7783,1351,M,13
7784,1351,L,20
7785,1351,XL,26
7786,1351,XXL,12
7787,1352,XS,8
7788,1352,S,28
7789,1352,M,21
7790,1352,L,45
7791,1352,XL,13
7792,1352,XXL,58
7793,1353,XS,27
7794,1353,S,12
7795,1353,M,18
7796,1353,L,22
7797,1353,XL,2
7798,1353,XXL,53
7799,1354,XS,47
7800,1354,S,52
7801,1354,M,46
7802,1354,L,14
7803,1354,XL,23
7804,1354,XXL,35
7805,1355,XS,34
7806,1355,S,51
7807,1355,M,56
7808,1355,L,20
7809,1355,XL,38
7810,1355,XXL,4
7811,1356,XS,28
7812,1356,S,29
7813,1356,M,2
7814,1356,L,20
7815,1356,XL,15
7816,1356,XXL,33
7817,1357,XS,51
7818,1357,S,42
7819,1357,M,43
7820,1357,L,0
7821,1357,XL,57
7822,1357,XXL,17
7823,1358,XS,7
7824,1358,S,56
7825,1358,M,39
7826,1358,L,48
7827,1358,XL,7
7828,1358,XXL,31
7829,1359,XS,34
7830,1359,S,57
7831,1359,M,31
7832,1359,L,14
7833,1359,XL,19
7834,1359,XXL,0
7835,1360,XS,20
7836,1360,S,28
7837,1360,M,43
7838,1360,L,34
7839,1360,XL,9
7840,1360,XXL,42
7841,1361,XS,52
7842,1361,S,27
7843,1361,M,37
7844,1361,L,26
7845,1361,XL,51
7846,1361,XXL,49
7847,1362,XS,54
7848,1362,S,3
7849,1362,M,47
7850,1362,L,5
7851,1362,XL,18
7852,1362,XXL,50
7853,1363,XS,34
7854,1363,S,46
7855,1363,M,23
7856,1363,L,19
7857,1363,XL,58
7858,1363,XXL,8
7859,1364,XS,13
7860,1364,S,19
7861,1364,M,27
7862,1364,L,27
7863,1364,XL,7
7864,1364,XXL,15
7865,1365,XS,10
7866,1365,S,17
7867,1365,M,5
7868,1365,L,16
7869,1365,XL,2
7870,1365,XXL,55
7871,1366,XS,44
7872,1366,S,15
7873,1366,M,17
7874,1366,L,16
7875,1366,XL,36
7876,1366,XXL,4
7877,1367,XS,32
7878,1367,S,52
7879,1367,M,24
7880,1367,L,36
7881,1367,XL,54
7882,1367,XXL,10
7883,1368,XS,19
7884,1368,S,26
7885,1368,M,47
7886,1368,L,57
7887,1368,XL,6
7888,1368,XXL,1
7889,1369,One Size,13
7890,1370,One Size,58
7891,1371,One Size,24
7892,1372,XS,22
7893,1372,S,9
7894,1372,M,9
7895,1372,L,2
7896,1372,XL,41
7897,1372,XXL,14
7898,1373,XS,3
7899,1373,S,15
7900,1373,M,54
7901,1373,L,10
7902,1373,XL,23
7903,1373,XXL,3
7904,1374,XS,3
7905,1374,S,15
7906,1374,M,9
7907,1374,L,37
7908,1374,XL,0
7909,1374,XXL,38
7910,1375,7,41
7911,1375,7.5,55
7912,1375,8,49
7913,1375,8.5,50
7914,1375,9,22
7915,1375,9.5,37
7916,1375,10,26
7917,1375,10.5,30
7918,1375,11,25
7919,1375,11.5,3
7920,1375,12,36
7921,1376,7,15
7922,1376,7.5,9
7923,1376,8,8
7924,1376,8.5,21
7925,1376,9,11
7926,1376,9.5,21
7927,1376,10,7
7928,1376,10.5,2
7929,1376,11,19
7930,1376,11.5,52
7931,1376,12,9
7932,1377,XS,13
7933,1377,S,24
7934,1377,M,35
7935,1377,L,42
7936,1377,XL,3
7937,1377,XXL,9
7938,1378,XS,21
7939,1378,S,3
7940,1378,M,47
7941,1378,L,31
7942,1378,XL,35
7943,1378,XXL,34
7944,1379,XS,48
7945,1379,S,55
7946,1379,M,24
7947,1379,L,41
7948,1379,XL,32
7949,1379,XXL,14
7950,1380,XS,1
7951,1380,S,19
7952,1380,M,30
7953,1380,L,5
7954,1380,XL,44
7955,1380,XXL,52
7956,1381,XS,20
7957,1381,S,47
7958,1381,M,43
7959,1381,L,11
7960,1381,XL,20
7961,1381,XXL,22
7962,1382,One Size,18
7963,1383,One Size,52
7964,1384,XS,18
7965,1384,S,29
7966,1384,M,27
7967,1384,L,6
7968,1384,XL,58
7969,1384,XXL,4
7970,1385,XS,38
7971,1385,S,42
7972,1385,M,36
7973,1385,L,14
7974,1385,XL,40
7975,1385,XXL,17
7976,1386,XS,9
7977,1386,S,0
7978,1386,M,36
7979,1386,L,55
7980,1386,XL,21
7981,1386,XXL,46
7982,1387,One Size,8
7983,1388,XS,18
7984,1388,S,14
7985,1388,M,12
7986,1388,L,20
7987,1388,XL,58
7988,1388,XXL,10
7989,1389,7,21
7990,1389,7.5,7
7991,1389,8,34
7992,1389,8.5,31
7993,1389,9,15
7994,1389,9.5,15
7995,1389,10,51
7996,1389,10.5,9
7997,1389,11,41
7998,1389,11.5,29
7999,1389,12,31
8000,1390,One Size,41
8001,1391,One Size,14
8002,1392,One Size,27
8003,1393,XS,30
8004,1393,S,12
8005,1393,M,31
8006,1393,L,11
8007,1393,XL,16
8008,1393,XXL,16
8009,1394,XS,48
8010,1394,S,56
8011,1394,M,23
8012,1394,L,58
8013,1394,XL,28
8014,1394,XXL,39
8015,1395,XS,13
8016,1395,S,11
8017,1395,M,6
8018,1395,L,29
8019,1395,XL,0
8020,1395,XXL,23
8021,1396,XS,7
8022,1396,S,7
8023,1396,M,14
8024,1396,L,43
8025,1396,XL,5
8026,1396,XXL,59
8027,1397,XS,22
8028,1397,S,21
8029,1397,M,56
8030,1397,L,42
8031,1397,XL,14
8032,1397,XXL,55
8033,1398,XS,41
8034,1398,S,13
8035,1398,M,14
8036,1398,L,43
8037,1398,XL,23
8038,1398,XXL,8
8039,1399,XS,53
8040,1399,S,33
8041,1399,M,37
8042,1399,L,0
8043,1399,XL,55
8044,1399,XXL,34
8045,1400,XS,35
8046,1400,S,24
8047,1400,M,58
8048,1400,L,25
8049,1400,XL,36
8050,1400,XXL,20
8051,1401,XS,20
8052,1401,S,4
8053,1401,M,30
8054,1401,L,42
8055,1401,XL,53
8056,1401,XXL,59
8057,1402,XS,0
8058,1402,S,59
8059,1402,M,16
8060,1402,L,25
8061,1402,XL,27
8062,1402,XXL,47
8063,1403,7,17
8064,1403,7.5,11
8065,1403,8,50
8066,1403,8.5,22
8067,1403,9,26
8068,1403,9.5,13
8069,1403,10,50
8070,1403,10.5,46
8071,1403,11,22
8072,1403,11.5,53
8073,1403,12,52
8074,1404,7,19
8075,1404,7.5,33
8076,1404,8,0
8077,1404,8.5,38
8078,1404,9,20
8079,1404,9.5,12
8080,1404,10,4
8081,1404,10.5,14
8082,1404,11,6
8083,1404,11.5,28
8084,1404,12,6
8085,1405,XS,16
8086,1405,S,29
8087,1405,M,46
8088,1405,L,53
8089,1405,XL,46
8090,1405,XXL,52
8091,1406,XS,1
8092,1406,S,14
8093,1406,M,23
8094,1406,L,1
8095,1406,XL,43
8096,1406,XXL,32
8097,1407,XS,29
8098,1407,S,31
8099,1407,M,27
8100,1407,L,8
8101,1407,XL,15
8102,1407,XXL,39
8103,1408,XS,22
8104,1408,S,47
8105,1408,M,50
8106,1408,L,22
8107,1408,XL,17
8108,1408,XXL,37
8109,1409,XS,28
8110,1409,S,12
8111,1409,M,59
8112,1409,L,43
8113,1409,XL,32
8114,1409,XXL,25
8115,1410,XS,31
8116,1410,S,58
8117,1410,M,17
8118,1410,L,55
8119,1410,XL,49
8120,1410,XXL,14
8121,1411,XS,22
8122,1411,S,21
8123,1411,M,18
8124,1411,L,52
8125,1411,XL,4
8126,1411,XXL,52
8127,1412,One Size,23
8128,1413,One Size,10
8129,1414,7,32
8130,1414,7.5,2
8131,1414,8,30
8132,1414,8.5,37
8133,1414,9,16
8134,1414,9.5,24
8135,1414,10,14
8136,1414,10.5,17
8137,1414,11,27
8138,1414,11.5,28
8139,1414,12,2
8140,1415,7,2
8141,1415,7.5,51
8142,1415,8,0
8143,1415,8.5,48
8144,1415,9,37
8145,1415,9.5,59
8146,1415,10,2
8147,1415,10.5,41
8148,1415,11,46
8149,1415,11.5,31
8150,1415,12,5
8151,1416,XS,52
8152,1416,S,36
8153,1416,M,36
8154,1416,L,4
8155,1416,XL,53
8156,1416,XXL,12
8157,1417,XS,13
8158,1417,S,17
8159,1417,M,55
8160,1417,L,53
8161,1417,XL,23
8162,1417,XXL,50
8163,1418,XS,38
8164,1418,S,1
8165,1418,M,19
8166,1418,L,39
8167,1418,XL,4
8168,1418,XXL,45
8169,1419,XS,0
8170,1419,S,2
8171,1419,M,7
8172,1419,L,7
8173,1419,XL,7
8174,1419,XXL,13
8175,1420,XS,43
8176,1420,S,25
8177,1420,M,32
8178,1420,L,26
8179,1420,XL,24
8180,1420,XXL,16
8181,1421,XS,36
8182,1421,S,12
8183,1421,M,53
8184,1421,L,39
8185,1421,XL,31
8186,1421,XXL,21
8187,1422,XS,35
8188,1422,S,42
8189,1422,M,7
8190,1422,L,11
8191,1422,XL,55
8192,1422,XXL,10
8193,1423,XS,16
8194,1423,S,45
8195,1423,M,5
8196,1423,L,52
8197,1423,XL,35
8198,1423,XXL,43
8199,1424,XS,56
8200,1424,S,1
8201,1424,M,41
8202,1424,L,33
8203,1424,XL,41
8204,1424,XXL,5
8205,1425,XS,11
8206,1425,S,16
8207,1425,M,47
8208,1425,L,34
8209,1425,XL,44
8210,1425,XXL,12
8211,1426,XS,58
8212,1426,S,37
8213,1426,M,41
8214,1426,L,33
8215,1426,XL,0
8216,1426,XXL,16
8217,1427,XS,15
8218,1427,S,31
8219,1427,M,10
8220,1427,L,41
8221,1427,XL,31
8222,1427,XXL,23
8223,1428,XS,51
8224,1428,S,35
8225,1428,M,20
8226,1428,L,8
8227,1428,XL,38
8228,1428,XXL,33
8229,1429,XS,10
8230,1429,S,12
8231,1429,M,29
8232,1429,L,38
8233,1429,XL,9
8234,1429,XXL,45
8235,1430,XS,10
8236,1430,S,30
8237,1430,M,21
8238,1430,L,29
8239,1430,XL,49
8240,1430,XXL,35
8241,1431,XS,27
8242,1431,S,19
8243,1431,M,38
8244,1431,L,53
8245,1431,XL,43
8246,1431,XXL,41
8247,1432,XS,58
8248,1432,S,24
8249,1432,M,43
8250,1432,L,42
8251,1432,XL,36
8252,1432,XXL,31
8253,1433,XS,45
8254,1433,S,24
8255,1433,M,55
8256,1433,L,30
8257,1433,XL,52
8258,1433,XXL,13
8259,1434,XS,2
8260,1434,S,1
8261,1434,M,29
8262,1434,L,41
8263,1434,XL,24
8264,1434,XXL,1
8265,1435,XS,33
8266,1435,S,6
8267,1435,M,43
8268,1435,L,55
8269,1435,XL,58
8270,1435,XXL,48
8271,1436,XS,20
8272,1436,S,43
8273,1436,M,46
8274,1436,L,6
8275,1436,XL,18
8276,1436,XXL,29
8277,1437,XS,35
8278,1437,S,7
8279,1437,M,8
8280,1437,L,3
8281,1437,XL,26
8282,1437,XXL,57
8283,1438,One Size,17
8284,1439,One Size,19
8285,1440,One Size,26
8286,1441,One Size,57
8287,1442,7,34
8288,1442,7.5,35
8289,1442,8,50
8290,1442,8.5,51
8291,1442,9,58
8292,1442,9.5,20
8293,1442,10,17
8294,1442,10.5,50
8295,1442,11,25
8296,1442,11.5,48
8297,1442,12,24
8298,1443,7,18
8299,1443,7.5,42
8300,1443,8,17
8301,1443,8.5,39
8302,1443,9,31
8303,1443,9.5,54
8304,1443,10,19
8305,1443,10.5,24
8306,1443,11,2
8307,1443,11.5,42
8308,1443,12,22
8309,1444,7,3
8310,1444,7.5,12
8311,1444,8,53
8312,1444,8.5,22
8313,1444,9,58
8314,1444,9.5,53
8315,1444,10,14
8316,1444,10.5,10
8317,1444,11,2
8318,1444,11.5,42
8319,1444,12,7
8320,1445,7,46
8321,1445,7.5,33
8322,1445,8,16
8323,1445,8.5,6
8324,1445,9,42
8325,1445,9.5,45
8326,1445,10,24
8327,1445,10.5,16
8328,1445,11,7
8329,1445,11.5,19
8330,1445,12,59
8331,1446,7,59
8332,1446,7.5,27
8333,1446,8,57
8334,1446,8.5,51
8335,1446,9,57
8336,1446,9.5,35
8337,1446,10,33
8338,1446,10.5,54
8339,1446,11,12
8340,1446,11.5,56
8341,1446,12,14
8342,1447,XS,27
8343,1447,S,40
8344,1447,M,9
8345,1447,L,58
8346,1447,XL,59
8347,1447,XXL,23
8348,1448,XS,13
8349,1448,S,15
8350,1448,M,48
8351,1448,L,18
8352,1448,XL,53
8353,1448,XXL,21
8354,1449,XS,13
8355,1449,S,50
8356,1449,M,47
8357,1449,L,31
8358,1449,XL,29
8359,1449,XXL,46
8360,1450,XS,50
8361,1450,S,45
8362,1450,M,42
8363,1450,L,36
8364,1450,XL,10
8365,1450,XXL,58
8366,1451,XS,32
8367,1451,S,8
8368,1451,M,5
8369,1451,L,2
8370,1451,XL,24
8371,1451,XXL,22
8372,1452,XS,16
8373,1452,S,59
8374,1452,M,44
8375,1452,L,10
8376,1452,XL,32
8377,1452,XXL,29
8378,1453,XS,40
8379,1453,S,52
8380,1453,M,31
8381,1453,L,48
8382,1453,XL,54
8383,1453,XXL,16
8384,1454,XS,19
8385,1454,S,3
8386,1454,M,54
8387,1454,L,28
8388,1454,XL,34
8389,1454,XXL,14
8390,1455,XS,58
8391,1455,S,52
8392,1455,M,23
8393,1455,L,13
8394,1455,XL,14
8395,1455,XXL,56
8396,1456,XS,8
8397,1456,S,12
8398,1456,M,16
8399,1456,L,6
8400,1456,XL,30
8401,1456,XXL,53
8402,1457,XS,7
8403,1457,S,54
8404,1457,M,18
8405,1457,L,35
8406,1457,XL,24
8407,1457,XXL,37
8408,1458,XS,17
8409,1458,S,28
8410,1458,M,19
8411,1458,L,23
8412,1458,XL,59
8413,1458,XXL,42
8414,1459,XS,4
8415,1459,S,57
8416,1459,M,47
8417,1459,L,24
8418,1459,XL,37
8419,1459,XXL,1
8420,1460,XS,46
8421,1460,S,16
8422,1460,M,22
8423,1460,L,18
8424,1460,XL,40
8425,1460,XXL,27
8426,1461,XS,52
8427,1461,S,28
8428,1461,M,28
8429,1461,L,38
8430,1461,XL,34
8431,1461,XXL,38
8432,1462,7,14
8433,1462,7.5,59
8434,1462,8,44
8435,1462,8.5,26
8436,1462,9,14
8437,1462,9.5,18
8438,1462,10,44
8439,1462,10.5,44
8440,1462,11,19
8441,1462,11.5,55
8442,1462,12,32
8443,1463,7,1
8444,1463,7.5,8
8445,1463,8,35
8446,1463,8.5,18
8447,1463,9,56
8448,1463,9.5,3
8449,1463,10,13
8450,1463,10.5,12
8451,1463,11,51
8452,1463,11.5,8
8453,1463,12,10
8454,1464,7,8
8455,1464,7.5,28
8456,1464,8,28
8457,1464,8.5,32
8458,1464,9,46
8459,1464,9.5,7
8460,1464,10,21
8461,1464,10.5,19
8462,1464,11,12
8463,1464,11.5,25
8464,1464,12,37
8465,1465,7,15
8466,1465,7.5,25
8467,1465,8,38
8468,1465,8.5,22
8469,1465,9,9
8470,1465,9.5,41
8471,1465,10,44
8472,1465,10.5,36
8473,1465,11,38
8474,1465,11.5,6
8475,1465,12,41
8476,1466,7,23
8477,1466,7.5,17
8478,1466,8,45
8479,1466,8.5,22
8480,1466,9,33
8481,1466,9.5,27
8482,1466,10,19
8483,1466,10.5,57
8484,1466,11,8
8485,1466,11.5,38
8486,1466,12,13
8487,1467,XS,35
8488,1467,S,51
8489,1467,M,24
8490,1467,L,57
8491,1467,XL,11
8492,1467,XXL,28
8493,1468,XS,57
8494,1468,S,55
8495,1468,M,42
8496,1468,L,50
8497,1468,XL,21
8498,1468,XXL,14
8499,1469,XS,8
8500,1469,S,58
8501,1469,M,43
8502,1469,L,58
8503,1469,XL,2
8504,1469,XXL,40
8505,1470,XS,25
8506,1470,S,34
8507,1470,M,42
8508,1470,L,23
8509,1470,XL,22
8510,1470,XXL,2
8511,1471,One Size,44
8512,1472,One Size,18
8513,1473,One Size,0
8514,1474,One Size,43
8515,1475,7,2
8516,1475,7.5,0
8517,1475,8,8
8518,1475,8.5,28
8519,1475,9,34
8520,1475,9.5,49
8521,1475,10,32
8522,1475,10.5,50
8523,1475,11,30
8524,1475,11.5,27
8525,1475,12,11
8526,1476,7,10
8527,1476,7.5,24
8528,1476,8,58
8529,1476,8.5,4
8530,1476,9,42
8531,1476,9.5,22
8532,1476,10,18
8533,1476,10.5,55
8534,1476,11,59
8535,1476,11.5,31
8536,1476,12,56
8537,1477,One Size,50
8538,1478,One Size,59
8539,1479,One Size,20
8540,1480,XS,20
8541,1480,S,46
8542,1480,M,1
8543,1480,L,1
8544,1480,XL,56
8545,1480,XXL,42
8546,1481,XS,0
8547,1481,S,52
8548,1481,M,56
8549,1481,L,24
8550,1481,XL,25
8551,1481,XXL,11
8552,1482,XS,57
8553,1482,S,55
8554,1482,M,8
8555,1482,L,11
8556,1482,XL,12
8557,1482,XXL,32
8558,1483,7,57
8559,1483,7.5,50
8560,1483,8,24
8561,1483,8.5,32
8562,1483,9,13
8563,1483,9.5,38
8564,1483,10,15
8565,1483,10.5,40
8566,1483,11,57
8567,1483,11.5,46
8568,1483,12,28
8569,1484,7,27
8570,1484,7.5,57
8571,1484,8,5
8572,1484,8.5,25
8573,1484,9,5
8574,1484,9.5,2
8575,1484,10,9
8576,1484,10.5,44
8577,1484,11,12
8578,1484,11.5,52
8579,1484,12,2
8580,1485,7,25
8581,1485,7.5,47
8582,1485,8,32
8583,1485,8.5,16
8584,1485,9,46
8585,1485,9.5,4
8586,1485,10,56
8587,1485,10.5,54
8588,1485,11,11
8589,1485,11.5,3
8590,1485,12,9
8591,1486,XS,37
8592,1486,S,40
8593,1486,M,35
8594,1486,L,21
8595,1486,XL,25
8596,1486,XXL,47
8597,1487,XS,49
8598,1487,S,0
8599,1487,M,3
8600,1487,L,26
8601,1487,XL,41
8602,1487,XXL,11
8603,1488,XS,12
8604,1488,S,22
8605,1488,M,20
8606,1488,L,14
8607,1488,XL,6
8608,1488,XXL,15
8609,1489,XS,42
8610,1489,S,53
8611,1489,M,0
8612,1489,L,29
8613,1489,XL,53
8614,1489,XXL,26
8615,1490,XS,32
8616,1490,S,10
8617,1490,M,21
8618,1490,L,16
8619,1490,XL,17
8620,1490,XXL,59
8621,1491,XS,21
8622,1491,S,44
8623,1491,M,27
8624,1491,L,19
8625,1491,XL,24
8626,1491,XXL,17
8627,1492,XS,45
8628,1492,S,10
8629,1492,M,38
8630,1492,L,5
8631,1492,XL,41
8632,1492,XXL,55
8633,1493,XS,16
8634,1493,S,18
8635,1493,M,11
8636,1493,L,41
8637,1493,XL,31
8638,1493,XXL,2
8639,1494,XS,1
8640,1494,S,17
8641,1494,M,33
8642,1494,L,3
8643,1494,XL,41
8644,1494,XXL,46
8645,1495,XS,5
8646,1495,S,10
8647,1495,M,31
8648,1495,L,4
8649,1495,XL,28
8650,1495,XXL,45
8651,1496,One Size,29
8652,1497,One Size,29
8653,1498,One Size,44
8654,1499,One Size,29
8655,1500,XS,36
8656,1500,S,26
8657,1500,M,9
8658,1500,L,8
8659,1500,XL,54
8660,1500,XXL,39
8661,1501,One Size,18
8662,1502,One Size,7
8663,1503,One Size,37
8664,1504,XS,56
8665,1504,S,1
8666,1504,M,4
8667,1504,L,27
8668,1504,XL,4
8669,1504,XXL,53
8670,1505,XS,10
8671,1505,S,0
8672,1505,M,8
8673,1505,L,43
8674,1505,XL,39
8675,1505,XXL,17
8676,1506,XS,8
8677,1506,S,26
8678,1506,M,20
8679,1506,L,44
8680,1506,XL,46
8681,1506,XXL,51
8682,1507,One Size,28
8683,1508,One Size,25
8684,1509,One Size,52
8685,1510,XS,24
8686,1510,S,13
8687,1510,M,14
8688,1510,L,40
8689,1510,XL,50
8690,1510,XXL,31
8691,1511,XS,6
8692,1511,S,15
8693,1511,M,8
8694,1511,L,33
8695,1511,XL,51
8696,1511,XXL,27
8697,1512,XS,46
8698,1512,S,8
8699,1512,M,41
8700,1512,L,38
8701,1512,XL,33
8702,1512,XXL,23
8703,1513,One Size,0
8704,1514,One Size,34
8705,1515,One Size,14
8706,1516,One Size,46
8707,1517,XS,38
8708,1517,S,27
8709,1517,M,51
8710,1517,L,2
8711,1517,XL,25
8712,1517,XXL,33
8713,1518,XS,7
8714,1518,S,21
8715,1518,M,46
8716,1518,L,36
8717,1518,XL,32
8718,1518,XXL,33
8719,1519,XS,15
8720,1519,S,37
8721,1519,M,41
8722,1519,L,55
8723,1519,XL,32
8724,1519,XXL,0
8725,1520,XS,2
8726,1520,S,49
8727,1520,M,34
8728,1520,L,0
8729,1520,XL,20
8730,1520,XXL,15
8731,1521,One Size,12
8732,1522,One Size,3
8733,1523,One Size,36
8734,1524,XS,31
8735,1524,S,19
8736,1524,M,4
8737,1524,L,2
8738,1524,XL,42
8739,1524,XXL,33
8740,1525,XS,35
8741,1525,S,18
8742,1525,M,11
8743,1525,L,33
8744,1525,XL,14
8745,1525,XXL,57
8746,1526,XS,29
8747,1526,S,52
8748,1526,M,58
8749,1526,L,22
8750,1526,XL,59
8751,1526,XXL,52
8752,1527,7,2
8753,1527,7.5,36
8754,1527,8,38
8755,1527,8.5,13
8756,1527,9,41
8757,1527,9.5,27
8758,1527,10,29
8759,1527,10.5,17
8760,1527,11,52
8761,1527,11.5,45
8762,1527,12,29
8763,1528,7,53
8764,1528,7.5,35
8765,1528,8,57
8766,1528,8.5,43
8767,1528,9,30
8768,1528,9.5,4
8769,1528,10,43
8770,1528,10.5,30
8771,1528,11,33
8772,1528,11.5,59
8773,1528,12,56
8774,1529,XS,16
8775,1529,S,3
8776,1529,M,23
8777,1529,L,15
8778,1529,XL,50
8779,1529,XXL,38
8780,1530,XS,11
8781,1530,S,25
8782,1530,M,13
8783,1530,L,58
8784,1530,XL,15
8785,1530,XXL,5
8786,1531,XS,40
8787,1531,S,17
8788,1531,M,54
8789,1531,L,58
8790,1531,XL,11
8791,1531,XXL,41
8792,1532,XS,43
8793,1532,S,26
8794,1532,M,4
8795,1532,L,38
8796,1532,XL,19
8797,1532,XXL,16
8798,1533,One Size,40
8799,1534,XS,10
8800,1534,S,46
8801,1534,M,49
8802,1534,L,39
8803,1534,XL,3
8804,1534,XXL,48
8805,1535,XS,44
8806,1535,S,14
8807,1535,M,55
8808,1535,L,55
8809,1535,XL,13
8810,1535,XXL,16
8811,1536,XS,59
8812,1536,S,4
8813,1536,M,9
8814,1536,L,16
8815,1536,XL,30
8816,1536,XXL,32
8817,1537,XS,11
8818,1537,S,55
8819,1537,M,47
8820,1537,L,56
8821,1537,XL,17
8822,1537,XXL,44
8823,1538,XS,6
8824,1538,S,33
8825,1538,M,49
8826,1538,L,20
8827,1538,XL,31
8828,1538,XXL,2
8829,1539,XS,42
8830,1539,S,26
8831,1539,M,3
8832,1539,L,51
8833,1539,XL,12
8834,1539,XXL,52
8835,1540,7,29
8836,1540,7.5,15
8837,1540,8,15
8838,1540,8.5,2
8839,1540,9,38
8840,1540,9.5,39
8841,1540,10,50
8842,1540,10.5,49
8843,1540,11,43
8844,1540,11.5,33
8845,1540,12,38
8846,1541,7,2
8847,1541,7.5,57
8848,1541,8,19
8849,1541,8.5,34
8850,1541,9,54
8851,1541,9.5,28
8852,1541,10,54
8853,1541,10.5,15
8854,1541,11,11
8855,1541,11.5,1
8856,1541,12,17
8857,1542,7,2
8858,1542,7.5,17
8859,1542,8,34
8860,1542,8.5,43
8861,1542,9,35
8862,1542,9.5,59
8863,1542,10,55
8864,1542,10.5,39
8865,1542,11,53
8866,1542,11.5,44
8867,1542,12,2
8868,1543,7,48
8869,1543,7.5,40
8870,1543,8,40
8871,1543,8.5,15
8872,1543,9,7
8873,1543,9.5,47
8874,1543,10,39
8875,1543,10.5,27
8876,1543,11,37
8877,1543,11.5,31
8878,1543,12,9
8879,1544,XS,59
8880,1544,S,50
8881,1544,M,24
8882,1544,L,40
8883,1544,XL,54
8884,1544,XXL,16
8885,1545,XS,25
8886,1545,S,7
8887,1545,M,37
8888,1545,L,6
8889,1545,XL,2
8890,1545,XXL,12
8891,1546,XS,3
8892,1546,S,0
8893,1546,M,7
8894,1546,L,25
8895,1546,XL,50
8896,1546,XXL,1
8897,1547,7,20
8898,1547,7.5,13
8899,1547,8,59
8900,1547,8.5,0
8901,1547,9,59
8902,1547,9.5,24
8903,1547,10,15
8904,1547,10.5,5
8905,1547,11,43
8906,1547,11.5,13
8907,1547,12,52
8908,1548,7,41
8909,1548,7.5,2
8910,1548,8,37
8911,1548,8.5,55
8912,1548,9,42
8913,1548,9.5,6
8914,1548,10,42
8915,1548,10.5,22
8916,1548,11,2
8917,1548,11.5,6
8918,1548,12,11
8919,1549,7,54
8920,1549,7.5,28
8921,1549,8,12
8922,1549,8.5,40
8923,1549,9,8
8924,1549,9.5,43
8925,1549,10,2
8926,1549,10.5,10
8927,1549,11,7
8928,1549,11.5,50
8929,1549,12,48
8930,1550,XS,59
8931,1550,S,4
8932,1550,M,54
8933,1550,L,22
8934,1550,XL,36
8935,1550,XXL,50
8936,1551,One Size,49
8937,1552,One Size,39
8938,1553,XS,49
8939,1553,S,20
8940,1553,M,1
8941,1553,L,18
8942,1553,XL,2
8943,1553,XXL,6
8944,1554,XS,34
8945,1554,S,17
8946,1554,M,21
8947,1554,L,28
8948,1554,XL,37
8949,1554,XXL,13
8950,1555,One Size,48
8951,1556,One Size,1
8952,1557,One Size,17
8953,1558,One Size,20
8954,1559,XS,19
8955,1559,S,52
8956,1559,M,39
8957,1559,L,11
8958,1559,XL,14
8959,1559,XXL,58
8960,1560,XS,21
8961,1560,S,40
8962,1560,M,44
8963,1560,L,27
8964,1560,XL,2
8965,1560,XXL,45
8966,1561,XS,9
8967,1561,S,35
8968,1561,M,5
8969,1561,L,1
8970,1561,XL,28
8971,1561,XXL,13
8972,1562,One Size,54
8973,1563,XS,29
8974,1563,S,39
8975,1563,M,28
8976,1563,L,40
8977,1563,XL,48
8978,1563,XXL,6
8979,1564,XS,26
8980,1564,S,17
8981,1564,M,22
8982,1564,L,30
8983,1564,XL,18
8984,1564,XXL,56
8985,1565,XS,6
8986,1565,S,7
8987,1565,M,12
8988,1565,L,32
8989,1565,XL,50
8990,1565,XXL,4
8991,1566,XS,19
8992,1566,S,25
8993,1566,M,43
8994,1566,L,51
8995,1566,XL,44
8996,1566,XXL,57
8997,1567,XS,20
8998,1567,S,57
8999,1567,M,20
9000,1567,L,34
9001,1567,XL,3
9002,1567,XXL,49
9003,1568,XS,34
9004,1568,S,58
9005,1568,M,52
9006,1568,L,37
9007,1568,XL,24
9008,1568,XXL,24
9009,1569,7,46
9010,1569,7.5,38
9011,1569,8,22
9012,1569,8.5,32
9013,1569,9,22
9014,1569,9.5,30
9015,1569,10,6
9016,1569,10.5,41
9017,1569,11,16
9018,1569,11.5,2
9019,1569,12,18
9020,1570,7,1
9021,1570,7.5,26
9022,1570,8,47
9023,1570,8.5,26
9024,1570,9,24
9025,1570,9.5,39
9026,1570,10,0
9027,1570,10.5,50
9028,1570,11,15
9029,1570,11.5,49
